Run,Open,Write,Read,Close
52796,328.5,71.6,10.6,139.4
52797,296.3,64.4,10.2,129.4
52798,303.7,61.7,9.1,125.8
52799,295.4,117.8,21.1,126.2
52800,280,62.2,9.5,75.9
52801,256.4,60.3,8.9,76.8
52802,252.2,56.5,8.8,131.2
52803,388.6,72.8,178.8,577.9
52804,361.1,115.8,13.5,264.3
52805,455.9,91.7,14.6,153.2
52806,363.5,76.1,11.9,152.8
52807,320.5,70.8,10.8,75.7
52808,303.3,68.3,10,112.8
52809,273.4,60.8,9.2,131.5
52810,336.9,114.8,220.7,125.1
52811,430.8,121.8,11.8,217.8
52812,421.3,117.7,43.4,89.5
52813,296.6,68.7,10.1,176
52814,294.9,67.8,12.5,450
52815,427.6,87.6,13.8,119.3
52816,316.8,71.4,10.8,143.2
52817,296.4,66.7,10.7,128.6
52818,267,120.2,11.1,79.4
52819,768.6,102.1,218.3,391.3
52820,377.8,72.7,14.5,264.3
52821,602.5,88.7,12.1,119
52822,340.3,70.2,11,103
52823,279.2,90.9,10.4,85
52824,263.4,371,255.8,192.2
52825,412.3,82.1,14.5,146.3
52826,347.6,134.2,14.7,102.6
52827,313.1,72,10.7,79.5
52828,279.5,65.7,10.1,100.9
52829,263.1,120.1,48.2,88.1
52830,329.2,65.3,8.6,73.7
52831,303.7,152.6,15.9,110.4
52832,600.2,121.6,179.4,282.2
52833,695,87.1,15.3,144.1
52834,355.9,71.9,11.9,138.5
52835,307.4,67.2,10.3,82.7
52836,283,62.8,9.5,182
52837,380.1,92.2,205.5,146.6
52838,544.8,81.3,12.4,133.1
52839,389.5,69.1,11.3,165.3
52840,446.2,79.2,13.7,96.6
52841,433.8,79.5,110.9,352
52842,303.2,67,12.4,147.3
52843,286.8,269.3,12,85.5
52844,274.6,62.7,9.2,115
52845,254.9,115.5,8.8,98.5
52846,362.8,68.7,95.3,177.6
52847,278.4,108.9,20.4,80
52848,359,65.5,9.8,70
52849,270.5,64.4,9.7,71.6
52850,303.5,56.7,8.5,174.6
52851,422.3,90.2,14.3,268.4
52852,300.5,70,10.8,76.8
52853,258.2,58.3,8.4,70
52854,381.1,227.4,55.5,294
52855,438.8,86.5,14,209.8
52856,1047,187.2,14.2,107.7
52857,463.8,81.9,15.3,313.4
52858,707.5,82.8,13,93.4
52859,411.8,99.1,205.2,307.2
52860,467.5,81.3,13.1,315
52861,338.7,76.2,12.2,86.6
52862,298.6,69,10.5,99.2
52863,264.4,175.8,22.8,87.4
52864,302.1,65,9.5,128.4
52865,256.8,112.4,18.5,78.8
52866,266.4,61.9,8.7,69
52867,245.3,57.5,7.9,121.1
52868,253.4,61.5,8.9,70.7
52869,231,118.4,9.7,115.5
52870,312.4,62.3,10,98
52871,265.6,59.1,8.8,128.1
52872,249.6,100.3,10.8,86.1
52873,255.7,61.4,8.8,76.4
52874,243.3,57.6,8.5,117.2
52875,246.6,102,195.8,82
52876,320.8,62.6,8.9,74.6
52877,259.9,55.4,8.2,623.6
52878,442.8,91.4,48.9,105.3
52879,349,73.7,11.2,112.8
52880,278.5,62.8,9.4,70.7
52881,239.9,54.7,8.1,64.9
52882,261.9,56.6,8.7,192
52883,265.4,60,9.1,66.8
52884,233.6,54.1,8.1,64.8
52885,466.5,183.8,17.4,120.1
52886,683,447.3,29,163.7
52887,467.7,220.4,13.9,94.9
52888,466,76.6,11,100.6
52889,334.1,71.8,10.1,141.8
52890,309.4,67.1,10.2,74.7
52891,298.2,138.8,70.4,87.7
52892,678.9,144.7,54.3,121
52893,398.9,73.9,12.1,81.6
52894,307.5,68.5,10.1,100.1
52895,274.9,125.4,11.6,78.8
52896,363.7,261,29.4,329.6
52897,370.7,86.5,13.2,85.9
52898,293.3,188.4,21.2,125.2
52899,293,68.1,10.5,121.4
52900,335.2,63.3,9.3,324.2
52901,364.1,73.7,12.4,152.6
52902,289.1,122.1,11.8,80.8
52903,357.2,68.6,10.4,75.9
52904,269.3,62.6,9.3,261.3
52905,260.9,115.3,39,77.9
52906,265.3,62,9.4,168.8
52907,277.8,276.2,45.6,91.6
52908,370.1,79.6,124.1,284.1
52909,311.3,85.9,12.2,129.1
52910,261.3,112.2,36.6,80.3
52911,302.8,110.6,20.4,81.2
52912,257.2,61.6,8.8,73.5
52913,234.2,108.4,36.4,76.2
52914,241.6,60.2,8.9,71.7
52915,234.6,53.5,9.1,86.7
52916,231.3,58,7.6,65.2
52917,246.3,68,53.3,78.6
52918,249,94.9,8.5,83.1
52919,236.3,114.5,40.4,79.8
52920,381.6,103.6,11.5,78.9
52921,278.2,264.4,11.1,64
52922,376.4,62.5,9.5,356.9
52923,822.9,120.2,12.3,87
52924,335.1,66.7,10.2,73
52925,309.3,67.4,10.9,196.6
52926,369.5,172.8,15.1,93.8
52927,387.2,135.5,13.4,91.3
52928,319.4,74.4,314.9,103.1
52929,351.8,67.1,10.6,212.7
52930,1284.9,231.1,368.4,470.8
52931,750.5,90.4,16.8,100.3
52932,341.9,67.7,11,79
52933,281.5,131.9,12.3,88.3
52934,312.3,65.4,9.5,73.3
52935,288.3,65,9.5,159.5
52936,278.2,61.5,220.1,87.4
52937,271.1,116.9,9.6,101.7
52938,251.3,56.6,8.2,67.4
52939,226.3,52.3,7.4,62.3
52940,221.4,57.6,7.1,87.8
52941,235.3,94.3,8.1,64.5
52942,522.3,75.4,12.2,81.3
52943,311.3,62,11.4,126.6
52944,276.5,61.3,9.5,116.8
52945,255.3,113.3,36.7,77.4
52946,255.8,61.3,9,114
52947,246.9,105.7,36.9,75.9
52948,287.1,62,8.9,71.3
52949,230.9,106,9.1,101.3
52950,246.7,115,11.8,108.4
52951,299.5,70.5,100.4,89.9
52952,356.2,73,10.2,121.1
52953,261.9,76.2,61.1,80.2
52954,255.4,112.1,233.7,212.7
52955,258.4,59.8,9.7,121.4
52956,253.8,62.2,9.6,74.7
52957,240.3,120.3,93.9,130.2
52958,399.3,87.9,19.5,108.7
52959,327.1,74.6,10.9,310.1
52960,495.1,69.4,11.2,125.9
52961,324.2,64.9,10.7,123.2
52962,260.1,142.7,37,79.6
52963,268.2,63.1,9.6,114.6
52964,725.6,62.6,9.2,68
52965,249.6,58.3,8.5,77.1
52966,240.9,64.2,10.3,73.6
52967,231,56.6,7.4,63.6
52968,430.3,66.3,9.4,71.7
52969,262.2,60.3,8.7,70.6
52970,238,54.6,8.1,73.4
52971,225.4,58.9,7.4,64.6
52972,233.7,56.3,8,87.2
52973,259.4,59.4,9.1,71.1
52974,250.4,55.9,8.4,117.3
52975,398.3,159.8,48.6,186.9
52976,399.5,77,12.3,103.3
52977,323.4,67,10.5,108.4
52978,383.6,66.2,9.2,120.1
52979,882.2,115.6,14.3,212.2
52980,366.6,331.1,38.1,257.5
52981,799.7,93.7,15.1,96.5
52982,322.5,68.7,9.9,80.2
52983,281.6,178.4,11.1,116.7
52984,327.6,126.9,15.5,84.1
52985,283.5,61.2,9.4,69.6
52986,250.4,58.8,9.1,234.6
52987,849,201.5,20.1,84
52988,289.1,62.3,9.1,74.1
52989,241.4,266.3,39.1,81.3
52990,266.2,61.9,8.7,71.9
52991,299.1,201.8,34,168.8
52992,260.4,61.6,9.9,73.6
52993,240.4,56.2,8.3,88.6
52994,230,108.9,20,75.4
52995,240.9,55.5,11,90
52996,222.7,55.1,8.2,109.4
52997,300.4,57.4,9.2,66.3
52998,353.1,119.4,20.4,187.8
52999,399.7,72.3,11.5,269.2
53000,461.4,68.3,10.6,125.7
53001,457.9,69.5,12.3,127.7
53002,292.4,63.8,12.1,482.4
53003,486.1,94.6,18.4,369.8
53004,398.6,79.7,13.2,276.9
53005,476.6,83.3,27.6,91.8
53006,497.3,396.6,114.4,339.7
53007,700.3,89.6,14.2,107.9
53008,350.4,72.5,10.8,312.9
53009,300.9,67.1,10.6,315.4
53010,979.1,302,10.9,89.8
53011,311.9,118.3,10.3,74.5
53012,791,72.2,9.3,118.1
53013,264.6,60.3,9.2,71.9
53014,334.3,62.2,8.5,71.4
53015,251.6,122.5,37,80.7
53016,285.4,93.6,9.1,67.6
53017,263.8,56.7,8.2,68.8
53018,229.6,125.9,9.9,75.5
53019,242.8,115.1,20.4,78.1
53020,238.6,58.9,8.7,72.6
53021,226.1,110.8,150.3,315
53022,274.4,102.3,25,78.4
53023,261.6,60.6,8.7,70.7
53024,296.8,74.3,8,66.1
53025,228.5,58,8.6,651.2
53026,419.2,88,15.1,166.3
53027,386.8,82.1,13.9,88.3
53028,335,67,11.1,128.6
53029,290.7,123.3,10.1,138.7
53030,285.3,66.1,9.8,70.5
53031,254.3,59.8,8.2,71.6
53032,232.5,122.1,11.5,80.9
53033,253,60,9.1,71.5
53034,245.6,58.4,8.4,67.7
53035,325.3,137.6,199.2,132.1
53036,475.1,86.9,14.5,314.8
53037,519.2,109.5,14.4,102
53038,970.9,123.3,14.2,140.1
53039,403.8,74.9,10.5,137.5
53040,290.5,115.6,10.1,79.4
53041,258.3,64.3,8.5,76.9
53042,301,64.4,9.1,83
53043,280.5,62.5,11,130
53044,257.3,59.8,8.7,119.8
53045,548.5,67.8,12.2,73.7
53046,338,202.7,18.4,103.7
53047,498.2,86.9,180.2,275.8
53048,1054.9,100.3,14.8,105.2
53049,408.6,77.2,11.6,76
53050,300.4,68.8,9.8,107.6
53051,317.3,67.6,10.4,76.3
53052,301,353.7,31.3,194
53053,396.3,68.9,9.3,168
53054,274.4,61.7,8.9,67.7
53055,247,60.4,8.5,157.7
53056,316.5,117.7,10.8,106.6
53057,250.2,145.9,11,93.5
53058,265.9,216.7,87.3,90.5
53059,266.9,63.6,9.7,74
53060,280.3,68.8,7.9,69.9
53061,264.8,58.7,8.5,71.2
53062,246.3,80.9,9.1,94.5
53063,241.8,55,9.5,83.4
53064,356.1,143.6,10.6,191.6
53065,363.8,69.5,10.8,121.8
53066,258.3,59.9,9.3,72.6
53067,240,60,8.9,69.8
53068,280.1,110.5,22.5,77.4
53069,243.4,58.2,8.5,64.8
53070,234.8,63.9,7.8,68.4
53071,240.4,56.4,8.1,64.8
53072,220.5,52.7,7.3,232.4
53073,281.1,83.3,9.7,80.9
53074,512.5,92.5,14.2,271.9
53075,322.4,238.3,19,249.7
53076,609,84.3,14.5,96
53077,318.5,137.6,11.6,89.6
53078,271.9,121.1,22.4,83.3
53079,266.8,65.2,9.5,81
53080,260.4,55.2,8.8,71
53081,236.5,57.6,8.3,68
53082,222.8,123.1,29.7,466.5
53083,866.1,175.8,28.1,199.9
53084,429.4,85.2,13.1,567.8
53085,868.3,111.4,148.3,102.6
53086,512.2,247.6,13.5,388.9
53087,419.2,173.7,28,207.1
53088,891.1,150.8,47.3,199.2
53089,548.4,84.3,13.5,121.4
53090,369.9,76.5,11.6,149.8
53091,395.7,75.6,12.1,119.2
53092,486.3,91.2,12.6,101.5
53093,437.8,76.2,10.8,82.7
53094,957.8,455.6,22.1,321.5
53095,578.1,357,15.5,108.7
53096,360.7,69,12.5,163.6
53097,416.8,72.1,10.8,79.1
53098,290.8,64.9,9.4,72.7
53099,253.3,58.7,8.4,126.8
53100,256.1,276.9,30.4,228.6
53101,366,64,10.1,72.4
53102,226.5,116.9,15.2,77.4
53103,262.5,60.7,8.9,66.8
53104,229.5,54.2,7.9,122.4
53105,254.5,58.9,8.7,116.5
53106,468.9,125.4,13.7,92
53107,283.1,63.1,9.3,195.5
53108,403.6,88.4,14,124.5
53109,331.9,73.9,12,101.6
53110,283.3,64.8,10.1,74.3
53111,478.7,69.3,10.6,143.1
53112,310.8,65.3,10.3,72
53113,298.6,154.6,19.7,125.9
53114,273.3,61.2,9,121.9
53115,257.4,59,8.9,125.6
53116,397.8,81.6,13,136.3
53117,303.9,71.4,10.9,79.9
53118,331,69.5,10.7,295.5
53119,439.1,84.9,96.8,168.6
53120,609.7,142.9,14.1,113.9
53121,335.2,344.7,20.6,109.2
53122,1037.8,235.6,16.9,111.5
53123,359.9,71.7,10.6,114.5
53124,274.3,63.4,10.6,76.7
53125,292,63.8,9.7,75.1
53126,253.5,59.8,8.9,99.9
53127,252.8,58.5,8.8,99.2
53128,241.5,54.6,8.7,64
53129,332.7,60.9,7.6,67.7
53130,295,65,9.4,72.8
53131,254.9,60.2,8.6,196.3
53132,875.2,92.8,15.6,266.1
53133,463.3,86.2,13.2,86.3
53134,305.9,104.4,9.7,243.2
53135,282.4,116.7,38.6,83.5
53136,274.3,62.4,9.4,157.8
53137,297.1,65.5,10.6,302.2
53138,338.5,69.6,12,76.9
53139,387.9,388.1,125.6,98.8
53140,270.6,139.4,16,121.4
53141,309.7,65.4,9.5,72.9
53142,250.6,58.4,8.3,66
53143,238.1,177.8,19,129.6
53144,379.6,74,13.6,237
53145,680,100.7,14.4,156.7
53146,435.4,78.4,12.5,105.2
53147,336.2,70.4,68.6,164.5
53148,368.2,77.2,12.5,132.5
53149,273.8,62.1,10.3,218.6
53150,278,67.3,10,126.3
53151,300.4,64.3,10,70.1
53152,424.6,123.4,139.7,111.7
53153,383,77.9,12.1,112.8
53154,409.3,92.4,12.1,201.3
53155,332.4,78.2,13,287.8
53156,342.3,74.1,12.2,136.3
53157,296.6,63.8,10.4,126.5
53158,263.9,58.7,9.3,117.9
53159,336,60.9,9.4,119.6
53160,259.4,110.8,10.6,77.1
53161,258.4,58.8,8.9,287.8
53162,338.3,78,13,144.3
53163,279.6,69.6,10.3,80.2
53164,527.6,65.6,10.2,119.5
53165,354,235.4,29.2,287.2
53166,339.8,168.5,13.1,82.9
53167,257.8,536.4,89.9,422
53168,503.7,150.9,14.7,114
53169,407.2,73.5,11.8,212
53170,867.7,81.7,12.4,138
53171,368.7,70.3,11.4,99.4
53172,295.8,63.3,10.6,96.4
53173,264.2,58.6,9.4,142.6
53174,583.9,66.3,10,75
53175,334.5,59.1,8.5,67.6
53176,269.9,60.8,8.9,70.3
53177,234.8,53.2,7.8,101.5
53178,248.6,65,8.7,70.4
53179,234.5,53.2,7.5,221.5
53180,268.4,61.2,8.9,70.1
53181,228.2,56.1,7.7,71.2
53182,231.4,55.7,8.6,118.1
53183,405.4,113.7,14.8,98.9
53184,374.9,266.9,89.1,107.4
53185,290.1,261.5,77,297.2
53186,302.2,73.1,12.2,78.5
53187,265.4,65.1,10.4,146.3
53188,626.4,62.5,8.9,118.6
53189,289.6,111.6,15,77.7
53190,369.7,214.5,208.4,189.9
53191,486.6,190.6,18.4,196.7
53192,1210.5,223.7,25.3,487.1
53193,907.1,109.3,18.3,108.5
53194,390.4,76.8,12.6,252.7
53195,521.9,92,15.3,100.3
53196,341,77.2,10.8,220.8
53197,329.1,68.2,10.6,79.9
53198,336.6,127.1,95.4,88.2
53199,405.4,487.6,108.4,95.8
53200,481.1,228.5,29.6,263
53201,260.3,112.2,11.9,78.4
53202,382.2,71.3,11.1,136.7
53203,266.2,63.2,10.8,76.6
53204,244,60.4,8.8,228.4
53205,274.9,58,10,72.2
53206,239.6,58.5,8.1,255.1
53207,423.7,109.8,36.8,113.7
53208,503.7,376.9,16,165.9
53209,354.6,73.1,11.4,74.5
53210,276.9,63.7,9.7,72.6
53211,290.9,57.2,8.4,71.7
53212,279,59.1,8.7,125.5
53213,574.1,178.3,14.8,134.1
53214,406.5,76.8,12.3,116.2
53215,324.9,71,10.4,332.3
53216,317.5,81.9,13.5,78
53217,259.7,64.1,9.5,163.4
53218,259.5,118.4,41.1,83.5
53219,263.9,62.9,9,76.4
53220,249.5,64.7,11.2,88.6
53221,246.7,61.1,8.8,72.2
53222,240.7,58,8.6,110
53223,273.9,63,10.9,73.6
53224,236.9,58.5,8.3,116
53225,519.1,245.5,30.4,235.4
53226,663.3,75,11.7,244.2
53227,819.6,173.8,29.7,236.4
53228,631.3,94.5,15.9,170.2
53229,401.5,67.2,10.2,350.5
53230,305.1,65.1,9.9,136.2
53231,265.1,82.6,10.3,76.5
53232,257,60.6,8.7,374
53233,540.7,173.3,15.7,98.9
53234,293.7,64.3,9.4,70.9
53235,271.8,64.7,9.2,71.7
53236,373.3,74.6,42.6,81.5
53237,265.8,61,9.2,68.4
53238,226.6,61,7.8,64.8
53239,232.1,115.3,37.6,76.4
53240,448.1,85.7,11.5,85.1
53241,411,72.1,10.7,82
53242,263.9,58.5,10.6,119.7
53243,390.8,139.5,16.5,113.5
53244,501.3,79.5,11.9,150.2
53245,332.2,71.8,11.5,307.1
53246,522.4,81.1,13.3,136.6
53247,377,70.1,11.3,128.6
53248,371.4,375.7,37.5,84
53249,279.2,61.1,10.2,117.3
53250,250.8,61.8,9.1,118.5
53251,270.8,61.9,9.4,122.4
53252,264.8,60.3,10,113.5
53253,245.6,109.9,38.1,75.1
53254,247.5,110.9,19.1,79.1
53255,483.4,79.7,39.4,88.3
53256,301,69.6,9.5,121.2
53257,256.5,427.6,12.7,88.4
53258,275.3,117.6,11.2,77.4
53259,336.3,152.1,12.5,143.3
53260,366.9,70.1,11,101.1
53261,290.7,172.1,14.2,94.2
53262,305.4,66.6,9.8,103.9
53263,338.2,62.5,9.9,93.3
53264,253.1,55.3,8.9,86.4
53265,269.2,59,10.1,159.7
53266,262.9,134.9,10.7,312
53267,398.4,79.2,12.7,111.7
53268,338.5,61.8,9.8,148.6
53269,273.6,61.2,9.9,88.7
53270,367.4,116.8,14.9,97.1
53271,447,77.6,11.6,79.8
53272,305,66.9,10.6,72
53273,259.3,380.8,17.2,105.5
53274,338.1,72.3,11.2,278.1
53275,873.3,88,13,105.4
53276,348.5,66.2,9.6,93.9
53277,269.1,58.2,12.8,75.7
53278,250.2,59,8.3,288.5
53279,878.8,63.2,7.6,115.1
53280,275.5,209.4,10.4,81.2
53281,294.4,62.8,9,247
53282,666.3,95.8,15,532.1
53283,825.5,103.7,228.3,295.3
53284,870.3,101.5,14.4,99.5
53285,371.2,66.7,11.3,286.8
53286,336.7,69.6,11.5,82.8
53287,284.7,75.7,55.4,87.9
53288,309.8,85.1,10.3,77.4
53289,289.7,85.5,14.4,126.9
53290,611.4,88.3,11.4,85.3
53291,434,67.4,11.2,105.5
53292,286.3,58.2,9.4,134.7
53293,356.9,72.1,26.3,133.2
53294,368,73.2,12.9,529.1
53295,922.7,115.4,257,210.4
53296,435.4,80.9,153.4,108.7
53297,396.9,77.3,12.4,154.1
53298,379.6,70,11.1,101.8
53299,272.1,61.9,9.1,75.2
53300,366.1,134.1,227.1,135.8
53301,483,82.3,12.8,124.4
53302,311.1,62.5,10,79.5
53303,396.7,98.9,14.1,147.2
53304,394.8,74.2,12.1,120.6
53305,323.3,121.2,10.3,143.4
53306,410.9,75.6,12.5,220.6
53307,292.5,118.4,37.9,81.6
53308,265.7,61.4,9.3,125.7
53309,261.2,63,8.9,70.6
53310,245.2,66.9,8.5,68.8
53311,229.9,58.3,7.3,63.8
53312,241.3,132.2,10.1,71.7
53313,255.1,60.9,8.6,67
53314,227.9,61.4,54.2,75.7
53315,277.1,60.7,9.1,70.9
53316,239.4,52.5,8.6,82.1
53317,240.3,58.9,8.4,251.1
53318,726.1,59.6,8.1,152
53319,299.4,63.3,9.3,79.4
53320,252.5,53.9,8.5,117.6
53321,250.9,59,8.8,213.1
53322,828.5,180.9,20.1,79.3
53323,268,58.9,8.4,74.6
53324,250,57.6,8.6,86.3
53325,239.6,54.2,9.9,70.3
53326,239.2,113.1,25,76.7
53327,252.9,58.4,8.8,65.3
53328,307.3,119.6,268.6,352.4
53329,562.6,252.2,19.2,123.8
53330,426,89.3,109.6,96.3
53331,423.2,199,16,99.2
53332,306.6,66.8,10,71.8
53333,347.9,65.9,9.8,70.1
53334,378,72.7,230.1,293.1
53335,489.1,90.3,14.2,157.3
53336,395.9,74.1,12.8,437.2
53337,453.2,85,13.4,92.5
53338,290.8,67.6,9.7,133.1
53339,268.5,83.2,216.9,181.9
53340,383.4,82.2,12.7,124.2
53341,293.7,72.8,10.3,97.9
53342,423.2,70.7,35,495.1
53343,852.8,107.1,170,119.2
53344,426.1,78.5,11.6,245.2
53345,323.5,69.6,10.7,133.2
53346,289.3,64,9.9,115.2
53347,273.4,64.7,9.3,73.4
53348,262,64.9,9.2,150.2
53349,308.7,63.6,9.9,133.4
53350,268.8,119.6,37,79.7
53351,268.6,117.1,9.1,121.4
53352,257.7,59.8,8.8,68.2
53353,243.2,58.1,8.4,188.2
53354,239.7,55.9,8,119.4
53355,299.5,63.4,8.9,130.1
53356,257.6,111.8,29.4,78.4
53357,243.7,59,8.9,67.9
53358,222.6,63.4,8.3,353.1
53359,526.4,132.9,12.5,90.2
53360,323.1,65.6,9.9,99.8
53361,295,113.6,19.4,78.2
53362,331.5,61.8,9.2,70.3
53363,235.5,54.7,9.5,294
53364,252.4,57.3,9.6,69.3
53365,230.3,54.5,7.3,63
53366,369.3,58.8,8.5,130.8
53367,249,103.7,24.1,74.2
53368,248.9,70.3,8.7,66.5
53369,247.1,54.8,8,156
53370,774.5,73.1,10.7,78.2
53371,347.7,62.5,9.2,73.5
53372,247.9,55.3,8.3,135.8
53373,328.7,356.3,78.5,183.4
53374,411.3,156.2,14.8,94.3
53375,548.5,444.2,84.4,5902.9
53376,547.5,94.4,15.8,101.5
53377,324,71.2,10,107.5
53378,324.3,67.9,10.4,307.2
53379,320.1,68.1,10.7,81.4
53380,267.2,128.8,10.6,82.1
53381,487.9,214.7,13.3,95.8
53382,359.6,77.1,8.9,73.6
53383,268,63.1,8.7,113.7
53384,276.6,59.5,8.5,68.5
53385,259.9,52.9,7.2,70.5
53386,367.2,108.5,13.1,103.2
53387,384.2,70.8,13.4,156.7
53388,289.9,357.3,111.1,90.2
53389,302.6,66.2,9.9,139.8
53390,296.7,65.3,11,440.8
53391,364.7,67.7,26.9,131.2
53392,264.7,163.3,11,389.1
53393,859.4,84.9,173.2,92
53394,343.9,137,51.2,575.4
53395,359.7,70,11.4,101.3
53396,270.5,61.6,9.6,73.4
53397,252,129.4,8.6,307.4
53398,505.4,69.5,9.8,125.3
53399,298.7,64.6,9.6,119.9
53400,262,57.2,9.7,113.1
53401,258.3,62,9.1,69.3
53402,249.8,58.1,8.3,117.9
53403,248.6,56,8.7,447.2
53404,260,108.6,36.2,80.5
53405,255.7,60.9,8.7,201.9
53406,615.2,68.6,21,306.8
53407,297,64,9.4,164.5
53408,895.4,284.7,179.4,430.2
53409,1043.5,199.1,29.1,417.7
53410,902.2,198.3,156.5,636.5
53411,585.6,274.9,22.3,138.8
53412,609.1,99.2,14.4,566.7
53413,654.8,94.2,16,104.7
53414,408.7,84.1,11.7,94.7
53415,385.5,72.8,10.6,83.7
53416,283.5,116.3,12.7,90.5
53417,287.4,121,41.2,87.9
53418,295.5,64.1,9.6,81.6
53419,264.1,58.3,8.5,68.9
53420,256.3,61.9,8.5,69.6
53421,246.8,84.1,9,121.4
53422,267.5,59.8,48.2,77.4
53423,255.9,60.2,8.7,68.1
53424,240.5,61.9,8.6,67.8
53425,241.2,58.1,8.1,67.7
53426,240.2,59.1,7.9,65.1
53427,409.4,125.4,15.4,114.6
53428,457.6,139.7,12.7,147.8
53429,333.6,127.7,38.9,89.3
53430,402.1,68.1,8.8,150
53431,373.1,85.1,13.4,118.9
53432,299.1,65.2,10.2,85.5
53433,244.3,58.9,9.7,136.4
53434,274.7,60.7,9.1,71.3
53435,248,57.3,8.4,70.7
53436,239,59.5,8.3,68.5
53437,249.6,63.6,8.3,90
53438,248.4,72,8.8,68.3
53439,333.2,63.7,9.9,71.3
53440,245.7,55.8,11,115.6
53441,256.7,383.9,18.2,125.4
53442,396.8,78.2,11.9,217.4
53443,356.7,277.5,15.4,105.4
53444,304.1,82.5,53,87.4
53445,276.5,64.2,9.2,123
53446,263.6,61.5,9.1,74.2
53447,260.5,181.2,10.1,75.4
53448,273.3,61.3,9.4,122.5
53449,294.7,62.2,9.6,110.8
53450,260.5,60.4,9,68.3
53451,242,59.1,8.4,67
53452,239.2,59.4,8.1,66.7
53453,256.5,58.2,8.2,66.9
53454,261.5,59.4,8.3,66.1
53455,236.7,59.5,8.1,66.4
53456,234.2,63.4,8.3,65.7
53457,235.9,58.3,8,65.7
53458,235.4,56.9,7.9,107.5
53459,320.5,59.5,8.9,70.7
53460,245.9,59.8,8.1,67.3
53461,247.1,56.6,8.2,66.5
53462,238.7,56.2,7.8,66.3
53463,347,293.6,48.1,122.1
53464,478.1,97.7,14.2,97
53465,376.7,177.9,19.1,121.6
53466,373.5,97.4,11.7,80.6
53467,483.1,156.5,14.1,94.3
53468,807.3,97.3,170.5,93.4
53469,448.8,79.5,68.3,85.5
53470,281.8,71.3,10.2,75.6
53471,251.2,62.7,8.4,69.4
53472,247.7,62.1,8.4,72.1
53473,244.8,61.4,9.2,92.5
53474,313.2,62.8,9.4,69.2
53475,300.8,55.3,8.3,99.1
53476,242.7,89.9,57.1,78
53477,713.6,191.1,29.9,222.2
53478,285.3,65.6,11.1,94.1
53479,257.3,59.9,9.4,123.1
53480,251.4,113.4,18.8,77.8
53481,255,94.7,9.2,206.7
53482,884.9,239.8,17.3,85
53483,742.6,358.1,29,495.1
53484,533.2,98.8,16.1,270.2
53485,491.5,95.6,92.2,138.8
53486,806.9,361.1,37.2,169.9
53487,534.8,240.8,14.4,94.5
53488,301.7,151.8,204.8,247
53489,505.6,157.8,57.3,110
53490,348.6,72.5,11.3,153.4
53491,416.3,73.2,13.7,146.3
53492,304.4,68.1,10.4,89.7
53493,271.1,60.1,9.9,77.3
53494,255,57.4,8.7,131.4
53495,296.3,60.7,9.1,124.7
53496,264.4,60,8.8,118.7
53497,256.4,59.9,8.7,130.6
53498,399.9,84.4,13.7,148.6
53499,303.2,70.8,10.6,133.3
53500,280.5,62.3,10.2,127.8
53501,282.2,65.9,10.4,240.6
53502,371.1,80.7,14.2,181.2
53503,313.2,218.9,118.9,341.9
53504,344.8,74.3,12.4,131.1
53505,285.5,66.2,9.8,79.1
53506,255.5,62.1,8.8,167.3
53507,268,60.5,9.6,294.6
53508,444.7,151.3,13,89.5
53509,393.1,122.2,14.9,175.9
53510,446.3,443.3,57.4,123.1
53511,394.7,84.5,11.1,106.1
53512,300.2,73.4,59,89.6
53513,270.8,114.9,21.7,85.8
53514,267,61.8,9.4,70.9
53515,248.5,58.1,8.9,143.7
53516,621.4,64.8,9.9,134.2
53517,515.4,69.4,10.8,87
53518,310.6,59.4,10.4,95.2
53519,266.3,57.4,8.9,128.8
53520,334.5,62.8,10.3,102.5
53521,296.4,60.1,9.4,104.8
53522,256.7,55.2,8.7,66.9
53523,372.2,136.8,13.9,87.9
53524,320.5,66,10.2,83.3
53525,266.6,70.1,10,153.1
53526,286,64.7,9.9,74
53527,368.7,389,117.6,333.1
53528,318.6,153.3,49.2,91.8
53529,285.3,66.8,9.9,120
53530,267.5,61.5,9.3,114
53531,256.8,59.9,8.9,114.4
53532,270.6,107.8,35.5,76.5
53533,295.3,63.6,9.4,68.5
53534,1063.7,580.7,21.5,131.5
53535,360.2,136.4,11.1,151.6
53536,394.1,76.1,11,81.4
53537,454.1,110.3,11.5,80.8
53538,292.4,111.1,10,77.5
53539,259.9,62.8,8.8,70.1
53540,252.2,62.4,8.9,127.6
53541,255.4,112.9,38.4,79.5
53542,323.1,110.5,36.1,76.9
53543,255,61.7,9,70.1
53544,273.4,108.3,35.2,75.8
53545,254.8,61.5,8.8,68.6
53546,242.1,55.8,8.6,118.7
53547,265.7,62.4,9.3,121.3
53548,249.8,60.2,8.4,67.1
53549,246.3,59.8,8.6,66.9
53550,236.7,55.5,8.1,119.3
53551,424.8,119.8,13.3,90.6
53552,278.4,63.4,9.6,73.1
53553,250.6,59.7,8.9,120.5
53554,254.6,113,60.8,121.8
53555,269.1,115,11.1,108
53556,262.5,60.8,9.3,115.3
53557,248.9,55.3,10.7,114
53558,252.6,60.3,8.8,155.4
53559,281,62.9,9.1,116.9
53560,251.4,62.1,9.4,74.1
